university,page_no,department,result_sem,exam_held_on,college_code,result_date,seat_no,elective,result,c1,c2,c3,c4,c5,c6,c1_th,c1_tw,c1_or,c1_in,c2_th,c2_tw,c2_or,c2_in,c3_th,c3_tw,c3_or,c3_in,c4_th,c4_tw,c4_or,c4_in,c5_tw,c5_or,c6_tw,c6_or,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8,cgpi,0
"UNIVERSITY OF MUMBAI 
",1065,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:742:GHARADA,"JULY 04, 2019",7185196,DATA,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,44,20,20,17,60,20,19,14,39,21,21,14,34,21,20,13,21,--,44,43,['SEM-I:6.48'],['SEM-II:7.26'],['SEM-III:6.96'],['SEM-IV:6.61'],['SEM-V:6.42'],['SEM-VI:7.38'],['SEM-VII:7.08'],7.89,['CGPI:7.01'],67580.0
"UNIVERSITY OF MUMBAI 
",1065,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:742:GHARADA,"JULY 04, 2019",7185197,DATA,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,32,23,21,19,49,22,20,12,35,20,21,16,39,22,21,15,22,--,44,42,['SEM-I:6.30'],['SEM-II:6.52'],['SEM-III:6.21'],['SEM-IV:6.75'],['SEM-V:7.08'],['SEM-VI:7.29'],['SEM-VII:7.40'],7.78,['CGPI:6.92'],67589.0
"UNIVERSITY OF MUMBAI 
",1066,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:742:GHARADA,"JULY 04, 2019",7185198,DATA,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,51,22,19,9,42,19,16,9,34,20,21,18,46,22,20,16,20,--,35,35,['SEM-I:5.26'],['SEM-II:5.33'],['SEM-III:5.18'],['SEM-IV:4.93'],['SEM-V:0.00'],['SEM-VI:6.38'],['SEM-VII:7.40'],7.41,['CGPI:--'],67626.0
"UNIVERSITY OF MUMBAI 
",1066,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:742:GHARADA,"JULY 04, 2019",7185199,DATA,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,61,22,22,17,59,20,19,11,40,23,22,19,37,21,21,14,22,--,44,45,['SEM-I:5.81'],['SEM-II:6.48'],['SEM-III:7.36'],['SEM-IV:7.36'],['SEM-V:7.79'],['SEM-VI:7.71'],['SEM-VII:8.40'],8.33,['CGPI:7.41'],67635.0
"UNIVERSITY OF MUMBAI 
",1066,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:742:GHARADA,"JULY 04, 2019",7185200,DATA,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,39,20,23,14,49,20,20,13,32,23,23,16,40,21,20,13,21,--,40,41,['SEM-I:6.52'],['SEM-II:6.63'],['SEM-III:5.71'],['SEM-IV:5.46'],['SEM-V:0.00'],['SEM-VI:0.00'],['SEM-VII:6.76'],7.63,['CGPI:--'],67644.0
"UNIVERSITY OF MUMBAI 
",1066,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:742:GHARADA,"JULY 04, 2019",7185201,DATA,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,52,22,21,15,46,22,20,11,39,22,23,15,32,20,20,15,22,--,47,45,[],[],['SEM-III:7.25'],['SEM-IV:5.96'],['SEM-V:7.67'],['SEM-VI:6.88'],['SEM-VII:7.56'],7.63,['CGPI:7.16'],67653.0
"UNIVERSITY OF MUMBAI 
",1067,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:742:GHARADA,"JULY 04, 2019",7185202,DATA,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,41,22,22,19,49,23,20,12,42,22,23,16,33,22,20,16,22,--,43,43,['SEM-I:6.59'],['SEM-II:7.26'],['SEM-III:6.43'],['SEM-IV:6.29'],['SEM-V:7.67'],['SEM-VI:7.17'],['SEM-VII:8.08'],7.78,['CGPI:7.16'],67690.0
"UNIVERSITY OF MUMBAI 
",1068,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185203,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,46,17,20,11,40,20,20,17,39,20,21,16,44,21,20,15,22,--,41,40,['SEM-I:5.70'],['SEM-II:6.33'],['SEM-III:5.71'],['SEM-IV:6.14'],['SEM-V:6.00'],['SEM-VI:6.50'],['SEM-VII:6.84'],7.56,['CGPI:6.35'],67727.0
"UNIVERSITY OF MUMBAI 
",1068,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185204,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,50,20,21,14,41,22,22,15,55,21,21,16,36,23,22,14,22,--,43,42,['SEM-I:6.19'],['SEM-II:5.93'],['SEM-III:5.89'],['SEM-IV:5.79'],['SEM-V:6.50'],['SEM-VI:7.29'],['SEM-VII:7.92'],8.07,['CGPI:6.70'],67736.0
"UNIVERSITY OF MUMBAI 
",1068,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185205,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,39,23,22,18,52,21,20,19,32,19,20,11,51,21,20,17,19,--,40,39,[],[],['SEM-III:5.57'],['SEM-IV:5.29'],['SEM-V:6.08'],['SEM-VI:7.33'],['SEM-VII:6.36'],7.48,['CGPI:6.35'],67745.0
"UNIVERSITY OF MUMBAI 
",1068,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185206,CPE8034:DIGITAL,F,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,36E,12E,10E,8E,49E,18E,18E,14E,21F,17E,17E,10E,36E,19E,18E,14E,18E,--,38E,37E,[],[],['SEM-III:5.07'],['SEM-IV:4.50'],['SEM-V:5.42'],['SEM-VI:5.17'],['SEM-VII:5.72'],--,['CGPI:--'],67754.0
"UNIVERSITY OF MUMBAI 
",1069,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185207,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,54,20,20,10,41,21,20,10,43,20,20,9,51,21,20,17,20,--,40,40,[],[],['SEM-III:5.57'],['SEM-IV:6.11'],['SEM-V:0.00'],['SEM-VI:7.17'],['SEM-VII:6.80'],7.93,['CGPI:--'],67791.0
"UNIVERSITY OF MUMBAI 
",1069,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185208,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,61,21,21,16,60,19,19,19,53,19,18,17,44,20,19,19,17,--,39,38,[],[],['SEM-III:5.96'],['SEM-IV:6.75'],['SEM-V:7.21'],['SEM-VI:8.33'],['SEM-VII:7.72'],8.48,['CGPI:7.41'],67800.0
"UNIVERSITY OF MUMBAI 
",1069,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185209,CPE8034:DIGITAL,F,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,32E,10E,10E,9E,39E,14E,14E,9E,32E,15E,14E,8E,23F,15E,14E,8E,10E,--,22E,22E,[],[],['SEM-III:4.57'],['SEM-IV:4.75'],['SEM-V:0.00'],['SEM-VI:4.79'],['SEM-VII:5.16'],--,['CGPI:--'],67809.0
"UNIVERSITY OF MUMBAI 
",1069,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185210,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,40,15,19,10,36,19,19,14,33,19,18,9,39,20,19,12,19,--,40,39,['SEM-I:5.54'],['SEM-II:6.09'],['SEM-III:4.93'],['SEM-IV:4.46'],['SEM-V:5.54'],['SEM-VI:5.88'],['SEM-VII:6.32'],6.81,['CGPI:5.70'],67818.0
"UNIVERSITY OF MUMBAI 
",1070,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185211,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,51,17,20,14,57,21,20,18,54,20,21,16,43,21,20,15,18,--,43,42,[],[],['SEM-III:4.89'],['SEM-IV:5.71'],['SEM-V:7.00'],['SEM-VI:7.00'],['SEM-VII:7.28'],8.37,['CGPI:6.71'],67855.0
"UNIVERSITY OF MUMBAI 
",1070,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185212,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,41,14,17,16,52,22,21,18,32,20,21,16,59,21,20,13,19,--,41,40,[],[],['SEM-III:4.46'],['SEM-IV:5.07'],['SEM-V:0.00'],['SEM-VI:7.04'],['SEM-VII:6.80'],7.93,['CGPI:--'],67864.0
"UNIVERSITY OF MUMBAI 
",1070,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185213,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,37,20,20,11,40,23,22,18,32,21,22,13,56,23,22,17,20,--,41,40,[],[],['SEM-III:5.64'],['SEM-IV:4.93'],['SEM-V:5.75'],['SEM-VI:6.96'],['SEM-VII:6.64'],7.63,['CGPI:6.26'],67873.0
"UNIVERSITY OF MUMBAI 
",1070,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185214,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,48,23,23,18,61,20,20,19,51,22,21,18,50,22,21,18,22,--,44,44,[],[],['SEM-III:6.21'],['SEM-IV:6.14'],['SEM-V:7.29'],['SEM-VI:8.33'],['SEM-VII:7.92'],8.67,['CGPI:7.43'],67882.0
"UNIVERSITY OF MUMBAI 
",1071,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185215,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,47,19,20,12,54,22,21,17,46,20,20,16,52,21,20,18,20,--,41,40,[],[],['SEM-III:4.82'],['SEM-IV:5.39'],['SEM-V:0.00'],['SEM-VI:6.96'],['SEM-VII:7.56'],8.33,['CGPI:--'],67919.0
"UNIVERSITY OF MUMBAI 
",1071,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185216,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,55,20,20,14,54,21,20,17,52,21,21,16,58,21,21,16,22,--,44,43,['SEM-I:6.22'],['SEM-II:6.83'],['SEM-III:6.39'],['SEM-IV:6.50'],['SEM-V:7.46'],['SEM-VI:7.71'],['SEM-VII:7.76'],8.52,['CGPI:7.17'],67928.0
"UNIVERSITY OF MUMBAI 
",1071,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185217,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,51,19,21,13,49,21,21,14,38,20,20,11,40,20,21,13,19,--,43,42,['SEM-I:5.13'],['SEM-II:5.41'],['SEM-III:4.93'],['SEM-IV:4.75'],['SEM-V:5.62'],['SEM-VI:6.17'],['SEM-VII:6.80'],7.74,['CGPI:5.82'],67937.0
"UNIVERSITY OF MUMBAI 
",1071,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185218,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,40,17,20,12,49,22,20,13,43,20,21,14,32,21,20,14,19,--,40,40,['SEM-I:4.30'],['SEM-II:4.55'],['SEM-III:5.43'],['SEM-IV:5.29'],['SEM-V:0.00'],['SEM-VI:6.50'],['SEM-VII:6.32'],7.52,['CGPI:--'],67946.0
"UNIVERSITY OF MUMBAI 
",1072,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185219,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,38,20,21,14,34,20,20,14,33,21,21,17,45,21,20,14,20,--,40,40,['SEM-I:5.03'],['SEM-II:5.58'],['SEM-III:5.07'],['SEM-IV:5.57'],['SEM-V:0.00'],['SEM-VI:6.58'],['SEM-VII:6.68'],7.48,['CGPI:--'],67983.0
"UNIVERSITY OF MUMBAI 
",1072,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185220,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,37,21,22,17,49,19,19,14,41,20,19,15,38,20,19,16,19,--,40,39,[],[],['SEM-III:4.93'],['SEM-IV:5.96'],['SEM-V:0.00'],['SEM-VI:6.67'],['SEM-VII:5.80'],7.41,['CGPI:--'],67992.0
"UNIVERSITY OF MUMBAI 
",1072,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185221,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,54,23,23,17,55,24,24,19,41,24,24,18,44,24,24,16,23,--,48,48,['SEM-I:6.15'],['SEM-II:7.93'],['SEM-III:6.71'],['SEM-IV:7.11'],['SEM-V:7.83'],['SEM-VI:8.33'],['SEM-VII:8.88'],8.37,['CGPI:7.66'],68001.0
"UNIVERSITY OF MUMBAI 
",1072,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185222,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,38,23,23,18,55,20,19,15,44,19,19,15,43,20,19,15,19,--,39,39,[],[],['SEM-III:5.50'],['SEM-IV:6.54'],['SEM-V:7.29'],['SEM-VI:7.54'],['SEM-VII:7.12'],7.56,['CGPI:6.93'],68010.0
"UNIVERSITY OF MUMBAI 
",1073,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185223,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,54,21,21,14,55,24,23,17,51,23,23,18,41,23,22,16,22,--,42,42,[],[],['SEM-III:5.21'],['SEM-IV:5.64'],['SEM-V:6.79'],['SEM-VI:7.46'],['SEM-VII:7.48'],8.22,['CGPI:6.80'],68047.0
"UNIVERSITY OF MUMBAI 
",1073,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185224,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,61,22,22,16,51,24,24,20,51,24,24,17,36,24,24,18,23,--,49,49,['SEM-I:5.26'],['SEM-II:5.69'],['SEM-III:6.93'],['SEM-IV:7.68'],['SEM-V:8.33'],['SEM-VI:8.33'],['SEM-VII:8.24'],8.52,['CGPI:7.37'],68056.0
"UNIVERSITY OF MUMBAI 
",1073,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185225,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,55,21,21,16,48,18,18,14,40,18,17,15,37,23,18,15,17,--,33,32,[],[],['SEM-III:5.82'],['SEM-IV:5.79'],['SEM-V:6.33'],['SEM-VI:5.62'],['SEM-VII:6.24'],7.15,['CGPI:6.16'],68065.0
"UNIVERSITY OF MUMBAI 
",1073,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185226,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,50,22,22,16,62,21,20,15,43,20,21,17,37,21,20,16,20,--,41,40,[],[],['SEM-III:4.93'],['SEM-IV:5.54'],['SEM-V:6.83'],['SEM-VI:7.29'],['SEM-VII:8.40'],8.37,['CGPI:6.89'],68074.0
"UNIVERSITY OF MUMBAI 
",1074,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185227,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,40,21,21,14,55,22,22,16,36,21,22,16,34,22,21,14,22,--,41,40,[],[],['SEM-III:4.64'],['SEM-IV:5.11'],['SEM-V:6.04'],['SEM-VI:7.04'],['SEM-VII:7.32'],7.78,['CGPI:6.32'],68111.0
"UNIVERSITY OF MUMBAI 
",1074,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185228,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,37,15,19,10,34,19,19,13,32,19,18,11,39,22,19,15,19,--,40,39,['SEM-I:5.50'],['SEM-II:5.61'],['SEM-III:5.64'],['SEM-IV:5.57'],['SEM-V:6.71'],['SEM-VI:7.00'],['SEM-VII:6.48'],6.56,['CGPI:6.13'],68120.0
"UNIVERSITY OF MUMBAI 
",1074,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185229,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,51,23,23,16,33,22,22,16,38,21,21,17,48,20,22,17,22,--,45,44,[],[],['SEM-III:5.86'],['SEM-IV:6.86'],['SEM-V:7.54'],['SEM-VI:7.67'],['SEM-VII:8.24'],7.78,['CGPI:7.33'],68129.0
"UNIVERSITY OF MUMBAI 
",1074,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185230,CPE8034:DIGITAL,F,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,42+,22+,21+,16+,33+,21+,21+,15+,20F,20+,20+,9+,32+,20+,18+,9+,22+,--,41+,41+,['SEM-I:4.93'],['SEM-II:5.91'],['SEM-III:4.79'],['SEM-IV:5.68'],['SEM-V:6.29'],['SEM-VI:6.50'],['SEM-VII:0.00'],--,['CGPI:--'],68138.0
"UNIVERSITY OF MUMBAI 
",1075,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185231,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,50,19,20,15,51,19,19,13,52,20,19,16,37,23,19,13,18,--,40,39,['SEM-I:5.91'],['SEM-II:6.78'],['SEM-III:5.07'],['SEM-IV:4.93'],['SEM-V:6.21'],['SEM-VI:6.42'],['SEM-VII:7.32'],7.67,['CGPI:6.29'],68175.0
"UNIVERSITY OF MUMBAI 
",1075,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185232,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,53,22,21,17,50,19,19,13,47,20,19,14,56,20,19,9,19,--,40,39,[],[],['SEM-III:5.36'],['SEM-IV:6.57'],['SEM-V:6.92'],['SEM-VI:6.83'],['SEM-VII:6.28'],8.00,['CGPI:6.66'],68184.0
"UNIVERSITY OF MUMBAI 
",1075,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185233,CPE8034:DIGITAL,F,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,19F,22E,22E,16E,35E,22E,21E,14E,20F,21E,22E,15E,38E,22E,21E,14E,20E,--,43E,42E,[],[],['SEM-III:5.75'],['SEM-IV:5.46'],['SEM-V:6.12'],['SEM-VI:6.46'],['SEM-VII:0.00'],--,['CGPI:--'],68193.0
"UNIVERSITY OF MUMBAI 
",1075,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185234,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,54,20,20,13,52,21,21,17,51,20,21,16,36,22,21,17,22,--,45,44,[],[],['SEM-III:5.25'],['SEM-IV:6.18'],['SEM-V:7.17'],['SEM-VI:6.71'],['SEM-VII:6.96'],8.07,['CGPI:6.72'],68202.0
"UNIVERSITY OF MUMBAI 
",1076,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185235,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,40,22,22,16,49,22,22,19,39,21,22,16,59,21,20,18,22,--,44,43,[],[],['SEM-III:5.64'],['SEM-IV:4.57'],['SEM-V:5.58'],['SEM-VI:7.54'],['SEM-VII:7.72'],8.22,['CGPI:6.55'],68239.0
"UNIVERSITY OF MUMBAI 
",1076,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185236,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,51,17,20,12,39,19,19,13,39,19,18,15,41,20,19,15,19,--,40,39,['SEM-I:5.54'],['SEM-II:5.85'],['SEM-III:5.46'],['SEM-IV:5.43'],['SEM-V:5.38'],['SEM-VI:5.92'],['SEM-VII:6.52'],7.30,['CGPI:5.93'],68248.0
"UNIVERSITY OF MUMBAI 
",1076,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185237,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,48,21,22,16,50,21,20,18,42,21,21,16,52,21,20,16,22,--,43,42,['SEM-I:5.13'],['SEM-II:6.39'],['SEM-III:5.54'],['SEM-IV:5.29'],['SEM-V:5.25'],['SEM-VI:6.33'],['SEM-VII:7.56'],8.07,['CGPI:6.20'],68257.0
"UNIVERSITY OF MUMBAI 
",1076,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185238,CPE8034:DIGITAL,F,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,35E,15E,20E,9E,40E,21E,21E,9E,16F,20E,20E,9E,34E,22E,21E,11E,20E,--,40E,39E,[],[],['SEM-III:4.78'],['SEM-IV:5.18'],['SEM-V:6.25'],['SEM-VI:6.67'],['SEM-VII:6.28'],--,['CGPI:--'],68266.0
"UNIVERSITY OF MUMBAI 
",1077,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185239,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,41,19,21,9,38,19,19,14,38,20,19,16,52,20,19,10,18,--,36,35,[],[],['SEM-III:5.14'],['SEM-IV:5.75'],['SEM-V:0.00'],['SEM-VI:5.71'],['SEM-VII:5.96'],7.15,['CGPI:--'],68303.0
"UNIVERSITY OF MUMBAI 
",1077,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185240,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,32,18,20,9,46,19,19,13,37,19,19,15,43,20,19,12,18,--,36,35,[],[],['SEM-III:5.18'],['SEM-IV:6.29'],['SEM-V:0.00'],['SEM-VI:6.21'],['SEM-VII:6.08'],6.67,['CGPI:--'],68312.0
"UNIVERSITY OF MUMBAI 
",1077,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185241,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,50,22,22,17,51,22,21,19,32,21,22,16,55,21,20,16,22,--,44,43,[],[],['SEM-III:5.25'],['SEM-IV:5.39'],['SEM-V:6.12'],['SEM-VI:7.54'],['SEM-VII:8.36'],8.22,['CGPI:6.81'],68321.0
"UNIVERSITY OF MUMBAI 
",1077,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185242,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,60,20,21,15,51,23,23,16,49,23,23,18,51,23,23,16,21,--,44,45,[],[],['SEM-III:5.96'],['SEM-IV:6.04'],['SEM-V:6.46'],['SEM-VI:6.79'],['SEM-VII:7.92'],8.52,['CGPI:6.95'],68330.0
"UNIVERSITY OF MUMBAI 
",1078,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185243,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,46,21,22,14,59,22,22,15,42,21,21,16,41,23,22,17,22,--,43,42,[],[],['SEM-III:4.86'],['SEM-IV:5.61'],['SEM-V:6.29'],['SEM-VI:7.00'],['SEM-VII:7.00'],8.07,['CGPI:6.47'],68367.0
"UNIVERSITY OF MUMBAI 
",1078,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185244,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,42,18,20,11,40,22,20,16,32,21,21,15,39,21,20,12,19,--,41,40,[],[],['SEM-III:5.57'],['SEM-IV:5.04'],['SEM-V:0.00'],['SEM-VI:6.08'],['SEM-VII:6.52'],7.41,['CGPI:--'],68376.0
"UNIVERSITY OF MUMBAI 
",1078,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185245,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,55,23,23,18,57,23,23,19,65,23,23,18,67,23,23,19,22,--,46,45,[],[],['SEM-III:6.36'],['SEM-IV:7.39'],['SEM-V:8.33'],['SEM-VI:7.83'],['SEM-VII:8.88'],9.56,['CGPI:8.06'],68385.0
"UNIVERSITY OF MUMBAI 
",1078,(COMPUTER ENGINEERING),VIII)(CBSGS),MAY 2019,NAME:751:SSJCET,"JULY 04, 2019",7185246,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVE-III,CPL801,CPP802,52,21,22,17,57,22,22,19,53,22,23,17,59,23,22,13,22,--,45,44,['SEM-I:5.69'],['SEM-II:5.65'],['SEM-III:5.46'],['SEM-IV:6.11'],['SEM-V:6.92'],['SEM-VI:7.83'],['SEM-VII:7.76'],8.81,['CGPI:6.78'],68394.0
