college_code,department,seat_no,elective,result,c1,c2,c3,c4,c1_th,c1_tw,c1_or,c1_in,c2_th,c2_tw,c2_in,c3_th,c3_tw,c3_or,c3_in,c4_th,c4_tw,c4_in,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8,cgpi
807:GVAIET,MECHANICAL,53284118,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,64.0,24.0,23.0,19.0,66.0,24.0,19.0,65.0,34.0,24.0,17.0,66.0,41.0,19.0,8.89,8.94,9.08,8.54,8.37,8.68,8.89,9.2,8.39
822:PILLAIS,AUTOMOBILE ENGINEERING,39280402,AEE8022:VEHICLE,P,AEC801,AEC802,AEC803,ELECTIVEII,64.0,23.0,24.0,17.0,69.0,23.0,19.0,69.0,23.0,24.0,18.0,61.0,23.0,20.0,6.41,7.44,8.08,6.68,8.15,7.48,8.5,9.28,7.67
822:PILLAIS,CIVIL,43281790,CEE8045:BRIDGE,P,CEC801,CEC802,CEC803,ELECTIVEII,63.0,23.0,23.0,19.0,68.0,61.0,20.0,70.0,57.0,24.0,18.0,76.0,59.0,19.0,8.94,9.0,8.19,8.54,8.52,8.61,8.89,9.04,8.39
822:PILLAIS,COMPUTER ENGINEERING,45284694,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVEIII,68.0,24.0,23.0,20.0,70.0,24.0,20.0,64.0,24.0,24.0,20.0,66.0,24.0,20.0,8.33,9.22,9.18,9.32,10.0,9.33,9.84,9.85,9.17
822:PILLAIS,ELECTRICAL ENGINEERING,47281006,EEE801:FLEXIBLE,P,EEC801,EEC802,EEC803,ELECTIVEII,61.0,24.0,0.0,19.0,64.0,23.0,19.0,63.0,24.0,0.0,18.0,69.0,24.0,18.0,7.85,7.59,8.96,8.39,8.85,8.39,8.48,9.23,8.27
822:PILLAIS,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10185289,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,65.0,24.0,23.0,18.0,66.0,23.0,17.0,59.0,24.0,24.0,19.0,58.0,23.0,18.0,7.19,7.74,8.38,9.29,9.11,8.11,8.48,9.04,8.4
822:PILLAIS,ELECTRONICS ENGINEERING,50281892,EXC8042:MOBILE,P,EXC801,EXC802,EXC803,ELECTIVEII,64.0,24.0,24.0,19.0,66.0,23.0,17.0,60.0,23.0,22.0,18.0,62.0,23.0,16.0,7.11,8.39,7.96,8.5,8.54,8.59,8.22,8.5,8.14
822:PILLAIS,INFORMATION TECHNOLOGY ENGINEERING,51283200,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,66.0,23.0,24.0,18.0,63.0,24.0,18.0,63.0,24.0,23.0,17.0,65.0,24.0,20.0,7.3,8.07,8.79,9.43,9.08,8.24,8.63,8.85,8.32
822:PILLAIS,MECHANICAL,53284340,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,65.0,24.0,24.0,19.0,70.0,47.0,18.0,69.0,48.0,24.0,20.0,71.0,46.0,20.0,9.04,9.33,9.75,9.29,8.96,8.86,9.41,9.36,8.78
823:VIVATECH,CIVIL,43281941,CEE80415:INDUSTRIAL,P,CEC801,CEC802,CEC803,ELECTIVEII,58.0,24.0,24.0,20.0,67.0,53.0,20.0,73.0,46.0,24.0,18.0,79.0,55.0,20.0,8.22,9.93,8.81,8.79,9.12,8.82,9.41,9.38,8.61
823:VIVATECH,COMPUTER ENGINEERING,45284774,CPE8031:MACHINE,P,CPC801,CPC802,CPC803,ELECTIVEIII,69.0,24.0,23.0,20.0,74.0,24.0,20.0,61.0,24.0,23.0,20.0,67.0,24.0,19.0,8.07,8.39,8.82,9.14,9.58,9.83,9.6,9.41,8.67
823:VIVATECH,ELECTRICAL ENGINEERING,47281097,EEE801:FLEXIBLE,P,EEC801,EEC802,EEC803,ELECTIVEII,62.0,23.0,0.0,20.0,62.0,23.0,18.0,69.0,24.0,0.0,19.0,73.0,23.0,18.0,7.89,7.7,8.59,9.0,8.73,8.86,9.19,9.38,8.42
823:VIVATECH,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10185365,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,68.0,23.0,22.0,19.0,67.0,24.0,20.0,70.0,24.0,22.0,19.0,65.0,24.0,20.0,8.63,8.19,9.04,10.0,9.7,10.0,9.41,9.85,9.1
823:VIVATECH,ELECTRONICS ENGINEERING,50281896,EXC8042:MOBILE,P,EXC801,EXC802,EXC803,ELECTIVEII,61.0,21.0,21.0,16.0,34.0,20.0,15.0,35.0,22.0,20.0,12.0,42.0,20.0,12.0,5.44,5.46,6.15,5.62,5.57,5.3,6.19,6.79,5.53
823:VIVATECH,MECHANICAL,53284492,MEE8022:RENEWABLE,P,MEC801,MEC802,MEC803,ELECTIVEII,75.0,24.0,24.0,19.0,63.0,24.0,18.0,67.0,34.0,24.0,19.0,75.0,41.0,20.0,8.89,8.48,9.21,9.04,8.89,8.57,9.41,9.84,8.9
824:SESKARJAT,COMPUTER ENGINEERING,7187080,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVEIII,65.0,22.0,22.0,14.0,61.0,22.0,14.0,56.0,23.0,22.0,16.0,57.0,23.0,12.0,6.91,7.52,5.86,6.5,7.54,7.96,8.56,8.59,7.35
824:SESKARJAT,ELECTRICAL ENGINEERING,47281170,EEE801:FLEXIBLE,P,EEC801,EEC802,EEC803,ELECTIVEII,56.0,24.0,0.0,19.0,65.0,24.0,19.0,60.0,24.0,0.0,19.0,53.0,24.0,20.0,7.7,7.63,8.22,7.89,7.92,7.71,8.44,8.62,7.75
824:SESKARJAT,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10185373,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,49.0,21.0,20.0,13.0,46.0,18.0,13.0,42.0,20.0,20.0,13.0,40.0,23.0,10.0,6.37,6.81,6.08,5.25,6.44,5.39,6.33,7.23,6.12
824:SESKARJAT,MECHANICAL,53284618,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,64.0,23.0,23.0,18.0,64.0,32.0,19.0,70.0,32.0,23.0,19.0,60.0,41.0,19.0,7.63,8.15,8.92,7.86,7.89,7.39,8.89,9.08,8.05
857:DILKAP,CIVIL,43282040,CEE80417:ADVANCED,P,CEC801,CEC802,CEC803,ELECTIVEII,56.0,24.0,23.0,20.0,58.0,48.0,20.0,72.0,54.0,23.0,20.0,66.0,37.0,20.0,9.33,8.74,8.85,8.81,8.48,9.64,8.96,9.5,9.04
857:DILKAP,COMPUTER ENGINEERING,45284876,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVEIII,65.0,24.0,24.0,19.0,68.0,24.0,19.0,63.0,24.0,24.0,20.0,67.0,24.0,20.0,8.07,8.5,7.75,8.36,9.5,9.67,9.4,9.85,8.45
857:DILKAP,ELECTRICAL ENGINEERING,47281246,EEE801:FLEXIBLE,P,EEC801,EEC802,EEC803,ELECTIVEII,57.0,24.0,0.0,20.0,58.0,24.0,20.0,67.0,24.0,0.0,20.0,65.0,24.0,18.0,7.24,7.04,8.37,8.04,8.69,9.04,8.59,9.38,8.05
857:DILKAP,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10185417,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,63.0,24.0,24.0,20.0,65.0,23.0,20.0,64.0,24.0,24.0,20.0,60.0,24.0,17.0,6.7,6.72,7.46,7.68,9.07,8.57,8.67,9.23,7.69
857:DILKAP,MECHANICAL,53284806,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,70.0,24.0,24.0,20.0,67.0,24.0,20.0,70.0,24.0,24.0,20.0,68.0,24.0,20.0,8.67,8.46,8.96,7.75,8.78,8.82,9.41,9.52,8.38
889:LAINSTT,COMPUTER ENGINEERING,45284902,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,72.0,23.0,23.0,20.0,64.0,24.0,19.0,58.0,24.0,24.0,18.0,60.0,24.0,19.0,8.22,8.7,8.71,9.18,9.17,9.5,9.04,9.11,8.95
889:LAINSTT,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10185435,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,58.0,24.0,24.0,20.0,61.0,24.0,20.0,59.0,24.0,24.0,19.0,53.0,24.0,20.0,7.85,8.63,8.77,8.29,9.11,9.29,9.26,9.23,8.71
889:LAINSTT,ELECTRONICS ENGINEERING,50281910,EXC8042:MOBILE,P,EXC801,EXC802,EXC803,ELECTIVEII,48.0,23.0,23.0,17.0,56.0,23.0,18.0,61.0,23.0,24.0,17.0,50.0,24.0,17.0,6.3,7.04,6.92,7.14,7.68,8.07,8.04,8.17,7.25
889:LAINSTT,MECHANICAL,53284954,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,63.0,24.0,24.0,20.0,60.0,39.0,20.0,64.0,33.0,23.0,18.0,69.0,51.0,19.0,9.56,9.33,9.5,8.96,8.96,8.0,8.96,9.0,9.03
890:LRTIWARI,CIVIL,43282120,CEE80415:INDUSTRIAL,P,CEC801,CEC802,CEC803,ELECTIVEII,61.0,25.0,24.0,20.0,69.0,60.0,19.0,76.0,38.0,23.0,19.0,71.0,46.0,20.0,9.56,9.26,8.3,8.54,8.44,8.89,9.37,9.63,8.69
890:LRTIWARI,COMPUTER ENGINEERING,45284964,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,65.0,25.0,24.0,20.0,68.0,25.0,20.0,70.0,25.0,24.0,20.0,62.0,35.0,19.0,9.33,9.33,8.96,9.11,9.67,9.67,9.84,9.7,8.86
890:LRTIWARI,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10185566,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,69.0,24.0,24.0,20.0,69.0,22.0,20.0,65.0,23.0,24.0,19.0,60.0,24.0,19.0,9.11,9.11,9.54,9.71,8.96,9.57,9.7,9.46,9.16
890:LRTIWARI,ELECTRONICS ENGINEERING,50281965,EXC8042:MOBILE,P,EXC801,EXC802,EXC803,ELECTIVEII,68.0,24.0,24.0,19.0,72.0,24.0,20.0,69.0,25.0,24.0,20.0,66.0,24.0,20.0,8.37,8.89,9.38,9.75,9.86,10.0,9.26,9.54,9.33
890:LRTIWARI,INFORMATION TECHNOLOGY ENGINEERING,51283272,ITC8045:SOFT,P,ITC801,ITC802,ITC803,ELECTIVEII,71.0,24.0,24.0,20.0,65.0,24.0,20.0,58.0,24.0,24.0,20.0,68.0,53.0,19.0,8.04,8.69,8.21,9.04,9.23,9.36,9.59,9.54,8.47
890:LRTIWARI,MECHANICAL,53285080,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,64.0,24.0,24.0,17.0,64.0,23.0,20.0,70.0,24.0,24.0,20.0,71.0,24.0,19.0,9.11,9.59,9.67,9.64,9.41,9.39,9.19,9.2,9.19
944:AIISET,CIVIL,43282269,CEE8045:BRIDGE,P,CEC801,CEC802,CEC803,ELECTIVEII,66.0,24.0,24.0,20.0,64.0,40.0,20.0,71.0,42.0,23.0,20.0,72.0,43.0,20.0,8.26,8.98,9.19,9.17,9.92,9.54,9.11,9.5,8.86
944:AIISET,COMPUTER ENGINEERING,45285033,CPE8031:MACHINE,P,CPC801,CPC802,CPC803,ELECTIVEIII,65.0,24.0,24.0,20.0,65.0,24.0,20.0,62.0,24.0,24.0,20.0,68.0,24.0,19.0,8.33,8.78,8.75,8.57,9.21,9.17,8.8,9.56,8.48
944:AIISET,ELECTRICAL ENGINEERING,47281325,EEE801:FLEXIBLE,P,EEC801,EEC802,EEC803,ELECTIVEII,63.0,24.0,0.0,18.0,58.0,23.0,20.0,69.0,24.0,0.0,20.0,60.0,24.0,20.0,7.74,8.59,8.93,9.29,10.0,9.36,8.48,8.77,8.58
944:AIISET,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10185695,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,68.0,24.0,23.0,20.0,69.0,24.0,20.0,57.0,24.0,24.0,20.0,63.0,24.0,19.0,8.41,8.26,8.62,7.57,8.41,8.36,8.37,9.08,8.11
944:AIISET,MECHANICAL,53285231,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,69.0,24.0,24.0,20.0,68.0,24.0,20.0,62.0,38.0,23.0,19.0,63.0,32.0,20.0,8.33,9.19,9.67,9.89,9.26,9.11,9.07,9.88,9.08
945:VOGCOE,CIVIL,43282325,CEE80415:INDUSTRIAL,P,CEC801,CEC802,CEC803,ELECTIVEII,56.0,24.0,24.0,17.0,70.0,23.0,17.0,61.0,23.0,23.0,19.0,65.0,22.0,17.0,7.07,7.04,7.07,7.5,8.16,7.57,9.11,9.33,7.67
945:VOGCOE,COMPUTER ENGINEERING,45285061,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,63.0,23.0,22.0,20.0,69.0,23.0,20.0,59.0,23.0,23.0,20.0,61.0,23.0,19.0,7.56,7.98,7.54,8.29,8.5,8.83,8.72,9.48,7.93
945:VOGCOE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10185703,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,44.0,22.0,22.0,15.0,46.0,21.0,11.0,36.0,22.0,22.0,17.0,43.0,21.0,13.0,7.15,6.07,6.42,6.07,5.89,6.71,7.19,7.54,6.43
945:VOGCOE,INFORMATION TECHNOLOGY ENGINEERING,51283282,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,58.0,22.0,23.0,18.0,64.0,23.0,18.0,55.0,23.0,23.0,16.0,55.0,23.0,17.0,6.5,7.15,7.43,8.07,8.27,8.08,8.19,8.77,7.65
945:VOGCOE,MECHANICAL,53285289,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,61.0,23.0,23.0,17.0,63.0,23.0,20.0,59.0,23.0,24.0,19.0,65.0,24.0,20.0,7.48,7.93,8.46,9.04,8.67,9.32,9.7,9.16,8.64
946:GMVIT,CIVIL,43282378,CEE80415:INDUSTRIAL,P,CEC801,CEC802,CEC803,ELECTIVEII,51.0,23.0,23.0,20.0,60.0,24.0,19.0,72.0,23.0,22.0,19.0,66.0,24.0,20.0,7.85,7.93,8.64,7.48,8.04,8.07,9.11,9.17,8.24
946:GMVIT,COMPUTER ENGINEERING,45285079,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,68.0,24.0,24.0,20.0,64.0,24.0,19.0,57.0,23.0,24.0,19.0,60.0,24.0,18.0,8.07,9.06,7.57,8.46,8.83,8.67,9.2,9.26,8.33
946:GMVIT,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10185720,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,66.0,24.0,24.0,18.0,53.0,23.0,20.0,42.0,25.0,23.0,16.0,42.0,24.0,19.0,6.41,6.46,7.04,6.71,8.52,6.54,7.19,8.46,7.03
946:GMVIT,INFORMATION TECHNOLOGY ENGINEERING,51283286,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,39.0,24.0,23.0,16.0,39.0,20.0,14.0,36.0,24.0,23.0,13.0,41.0,24.0,17.0,6.81,7.07,6.57,6.57,6.31,6.96,7.0,7.38,6.8
946:GMVIT,MECHANICAL,53285380,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,60.0,24.0,23.0,20.0,56.0,45.0,19.0,61.0,55.0,23.0,19.0,60.0,47.0,20.0,7.43,8.06,8.33,8.54,8.81,8.82,9.22,9.12,8.34
948:BRHCET,AUTOMOBILE ENGINEERING,39280418,AEE8022:VEHICLE,P,AEC801,AEC802,AEC803,ELECTIVEII,60.0,23.0,22.0,17.0,68.0,23.0,17.0,61.0,23.0,21.0,18.0,66.0,21.0,16.0,6.7,7.41,6.83,6.86,6.48,6.33,7.96,9.16,7.14
948:BRHCET,CIVIL,43282471,CEE80415:INDUSTRIAL,P,CEC801,CEC802,CEC803,ELECTIVEII,66.0,22.0,23.0,18.0,65.0,23.0,19.0,72.0,22.0,23.0,18.0,71.0,24.0,16.0,9.0,9.0,7.96,8.08,7.6,7.25,8.7,8.88,7.71
948:BRHCET,COMPUTER ENGINEERING,45285106,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,64.0,24.0,24.0,19.0,64.0,23.0,18.0,58.0,23.0,24.0,17.0,57.0,23.0,17.0,8.63,8.67,7.54,7.75,7.83,8.5,9.36,9.11,8.11
948:BRHCET,ELECTRICAL ENGINEERING,47281380,EEE801:FLEXIBLE,P,EEC801,EEC802,EEC803,ELECTIVEII,55.0,22.0,0.0,18.0,60.0,22.0,17.0,58.0,20.0,0.0,19.0,59.0,23.0,18.0,7.99,8.64,7.74,7.71,7.88,7.68,8.37,8.92,7.53
948:BRHCET,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10185748,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,60.0,24.0,23.0,19.0,61.0,23.0,19.0,60.0,21.0,22.0,19.0,51.0,23.0,15.0,6.35,7.26,7.54,7.29,7.26,6.86,8.67,8.92,7.52
948:BRHCET,MECHANICAL,53285505,MEE8022:RENEWABLE,P,MEC801,MEC802,MEC803,ELECTIVEII,72.0,23.0,22.0,17.0,65.0,53.0,17.0,61.0,49.0,22.0,18.0,65.0,58.0,19.0,8.89,8.91,9.08,8.39,8.11,7.32,8.93,8.92,8.29
949:MITM,CIVIL,43282562,CEE80415:INDUSTRIAL,P,CEC801,CEC802,CEC803,ELECTIVEII,50.0,23.0,23.0,20.0,67.0,23.0,19.0,69.0,24.0,23.0,20.0,66.0,24.0,20.0,8.33,8.22,8.04,8.04,9.24,8.82,9.59,8.96,8.37
949:MITM,COMPUTER ENGINEERING,45285123,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVEIII,59.0,23.0,23.0,18.0,64.0,23.0,18.0,65.0,23.0,23.0,17.0,72.0,23.0,20.0,7.33,7.93,8.71,8.36,8.88,8.96,9.2,9.41,8.38
949:MITM,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10185752,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,58.0,23.0,22.0,15.0,47.0,23.0,17.0,54.0,23.0,23.0,20.0,54.0,23.0,20.0,6.78,8.19,8.46,8.0,8.81,7.86,8.22,8.62,8.12
949:MITM,ELECTRONICS ENGINEERING,50281968,EXC8042:MOBILE,P,EXC801,EXC802,EXC803,ELECTIVEII,45.0,23.0,23.0,20.0,61.0,23.0,20.0,62.0,23.0,23.0,19.0,67.0,23.0,18.0,6.65,7.15,7.54,7.89,8.5,8.92,9.11,9.17,8.07
949:MITM,MECHANICAL,53285613,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,61.0,24.0,24.0,20.0,62.0,35.0,20.0,59.0,57.0,23.0,20.0,74.0,62.0,20.0,7.48,8.19,9.33,9.07,8.96,9.32,8.41,9.0,8.55
978:PARSHURAM,CIVIL,43282617,CEE80415:INDUSTRIAL,P,CEC801,CEC802,CEC803,ELECTIVEII,55.0,23.0,23.0,17.0,57.0,22.0,18.0,67.0,23.0,23.0,19.0,68.0,21.0,18.0,7.78,8.26,8.44,8.65,8.6,9.07,8.81,8.67,8.47
978:PARSHURAM,COMPUTER ENGINEERING,45285135,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,59.0,24.0,24.0,20.0,62.0,24.0,18.0,65.0,24.0,24.0,19.0,65.0,22.0,20.0,7.04,8.22,8.39,9.36,9.33,9.5,8.88,8.96,8.55
978:PARSHURAM,ELECTRICAL ENGINEERING,47281413,EEE801:FLEXIBLE,P,EEC801,EEC802,EEC803,ELECTIVEII,48.0,23.0,0.0,19.0,51.0,22.0,15.0,54.0,22.0,0.0,19.0,56.0,22.0,17.0,6.69,7.5,7.7,7.11,7.46,7.07,8.3,8.0,6.99
978:PARSHURAM,INSTRUMENTATION ENGINEERING,52280628,ISE8042:POWER,P,ISC801,ISC802,ISC803,ELECTIVEII,67.0,23.0,24.0,20.0,56.0,24.0,18.0,51.0,22.0,22.0,20.0,57.0,24.0,19.0,6.11,6.74,7.15,7.93,8.11,7.64,8.29,8.77,7.42
978:PARSHURAM,MECHANICAL,53285697,MEE8024:BUSINESS,P,MEC801,MEC802,MEC803,ELECTIVEII,65.0,24.0,23.0,18.0,57.0,24.0,19.0,67.0,23.0,19.0,18.0,70.0,24.0,19.0,7.81,8.48,8.33,8.79,8.37,8.11,8.33,9.48,8.21
982:VIDYAVIKAS,CIVIL,43282750,CEE8042:ADVANCED,P,CEC801,CEC802,CEC803,ELECTIVEII,63.0,25.0,24.0,20.0,64.0,44.0,20.0,74.0,33.0,23.0,20.0,75.0,68.0,20.0,8.41,8.22,9.15,8.85,8.8,9.46,9.52,9.5,8.88
982:VIDYAVIKAS,COMPUTER ENGINEERING,45285261,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,66.0,25.0,24.0,20.0,67.0,24.0,20.0,69.0,24.0,24.0,20.0,61.0,24.0,20.0,8.74,8.74,9.18,10.0,9.5,9.67,9.52,9.7,9.01
982:VIDYAVIKAS,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10185802,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,70.0,24.0,24.0,20.0,60.0,24.0,17.0,60.0,24.0,24.0,20.0,56.0,24.0,19.0,7.11,8.04,7.69,7.96,8.74,8.0,8.22,8.77,7.96
982:VIDYAVIKAS,ELECTRONICS ENGINEERING,50281994,EXC8042:MOBILE,P,EXC801,EXC802,EXC803,ELECTIVEII,66.0,24.0,23.0,20.0,62.0,24.0,20.0,68.0,24.0,24.0,19.0,68.0,24.0,18.0,8.11,8.04,8.54,8.25,8.86,9.41,9.26,9.5,8.27
982:VIDYAVIKAS,INFORMATION TECHNOLOGY ENGINEERING,51283352,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,68.0,24.0,24.0,20.0,60.0,25.0,20.0,60.0,24.0,24.0,20.0,64.0,24.0,20.0,8.56,7.91,9.39,9.3,9.38,8.4,8.89,9.23,8.46
990:VISHWANIKE,CIVIL,43282851,CEE80415:INDUSTRIAL,P,CEC801,CEC802,CEC803,ELECTIVEII,55.0,23.0,24.0,18.0,66.0,44.0,20.0,70.0,41.0,22.0,20.0,73.0,34.0,20.0,7.81,8.33,7.41,8.63,7.6,8.29,8.96,9.33,7.78
990:VISHWANIKE,COMPUTER ENGINEERING,45285304,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,64.0,25.0,24.0,19.0,68.0,25.0,19.0,67.0,25.0,24.0,20.0,71.0,25.0,20.0,7.63,8.67,8.57,8.68,8.83,8.5,9.04,9.7,8.18
990:VISHWANIKE,ELECTRICAL ENGINEERING,47281457,EEE802:ELECTRIC,P,EEC801,EEC802,EEC803,ELECTIVEII,63.0,24.0,0.0,19.0,58.0,24.0,19.0,69.0,24.0,0.0,20.0,63.0,24.0,20.0,8.81,8.96,9.41,9.54,9.15,9.32,8.56,9.38,9.14
990:VISHWANIKE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10185856,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,65.0,23.0,23.0,19.0,63.0,23.0,20.0,62.0,23.0,23.0,19.0,57.0,23.0,19.0,8.07,7.61,8.92,9.39,9.56,8.64,8.67,9.19,8.48
990:VISHWANIKE,MECHANICAL,53285837,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,63.0,24.0,24.0,19.0,71.0,24.0,20.0,66.0,24.0,24.0,20.0,73.0,24.0,20.0,8.7,9.3,9.33,8.75,9.41,9.57,8.89,9.36,8.82
991:IDAL INST,CIVIL,43282904,CEE80415:INDUSTRIAL,P,CEC801,CEC802,CEC803,ELECTIVEII,56.0,23.0,22.0,17.0,56.0,47.0,18.0,54.0,37.0,23.0,19.0,58.0,52.0,19.0,6.72,6.81,6.3,6.69,7.52,8.14,7.78,8.04,6.91
991:IDAL INST,COMPUTER ENGINEERING,45285307,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVEIII,58.0,23.0,22.0,16.0,59.0,23.0,18.0,50.0,21.0,21.0,16.0,52.0,23.0,15.0,6.48,6.56,6.39,7.29,6.58,7.42,7.8,8.22,6.81
991:IDAL INST,ELECTRICAL ENGINEERING,8187119,EEE801:FLEXIBLE,P,EEC801,EEC802,EEC803,ELECTIVEII,51.0,22.0,0.0,15.0,46.0,22.0,11.0,53.0,22.0,0.0,18.0,55.0,22.0,14.0,6.07,6.8,7.04,6.46,7.23,7.14,6.96,7.69,6.74
991:IDAL INST,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10185860,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,52.0,23.0,24.0,19.0,53.0,22.0,18.0,58.0,23.0,24.0,19.0,47.0,24.0,20.0,6.52,5.74,6.65,6.61,7.3,7.14,8.07,8.31,6.93
991:IDAL INST,MECHANICAL,53285892,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,57.0,23.0,23.0,18.0,65.0,23.0,18.0,65.0,23.0,23.0,19.0,65.0,55.0,18.0,6.89,6.81,7.67,7.0,6.97,7.64,8.41,9.4,7.26
995:NEW HORIZO,CIVIL,43282946,CEE80417:ADVANCED,P,CEC801,CEC802,CEC803,ELECTIVEII,56.0,24.0,24.0,19.0,70.0,24.0,20.0,68.0,24.0,23.0,20.0,63.0,24.0,20.0,7.93,8.63,8.0,8.77,8.88,8.86,9.11,9.17,8.5
995:NEW HORIZO,COMPUTER ENGINEERING,45285345,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVEIII,66.0,24.0,24.0,20.0,71.0,24.0,20.0,67.0,24.0,24.0,20.0,69.0,40.0,20.0,8.81,9.26,9.25,9.75,9.79,9.83,9.68,9.85,9.1
995:NEW HORIZO,ELECTRONICS AND ELECTRICAL ENGINEERING,10328007,ELE802:POWER,P,ELC801,ELC802,ELC803,ELECTIVEII,72.0,23.0,24.0,20.0,70.0,23.0,20.0,63.0,24.0,24.0,20.0,63.0,23.0,20.0,8.22,8.04,9.68,9.84,9.59,9.86,9.26,9.85,9.12
995:NEW HORIZO,MECHANICAL,53285904,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,72.0,23.0,24.0,20.0,66.0,23.0,20.0,57.0,23.0,24.0,20.0,61.0,23.0,19.0,7.89,8.3,8.83,9.0,8.52,9.07,8.56,9.4,8.28
996:A P SHAH,CIVIL,43283009,CEE8047:APPRAISAL,P,CEC801,CEC802,CEC803,ELECTIVEII,74.0,23.0,23.0,20.0,67.0,22.0,18.0,74.0,23.0,23.0,20.0,72.0,23.0,20.0,8.89,8.44,8.74,9.31,9.84,9.64,9.44,9.71,9.04
996:A P SHAH,COMPUTER ENGINEERING,45285408,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVEIII,67.0,24.0,24.0,20.0,68.0,24.0,20.0,65.0,24.0,24.0,20.0,67.0,24.0,20.0,8.78,9.59,9.71,9.29,9.83,9.67,9.6,9.85,9.13
