college_code,department,Unnamed: 0,seat_no,c1_th,c1_tw,c1_or,c1_in,c2_th,c2_tw,c2_in,c3_th,c3_tw,c3_or,c3_in,c4_th,c4_tw,c4_in,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8,cgpi
438:KGSCE,INSTRUMENTATION ENGINEERING,58291.9375,40062012.5625,43.625,20.25,20.4375,15.375,51.1875,21.1875,17.6875,49.4375,21.5625,21.5,15.9375,48.25,21.4375,15.0625,6.828750000000001,6.750625000000001,7.0268749999999995,6.785000000000002,7.465625000000001,8.185625,7.174999999999999
438:KGSCE,MECHANICAL,10612.97619047619,30938913.976190478,44.55952380952381,19.30952380952381,17.083333333333332,12.142857142857142,47.95238095238095,18.928571428571427,13.630952380952381,50.595238095238095,19.035714285714285,18.38095238095238,13.892857142857142,51.01190476190476,19.63095238095238,14.785714285714286,6.644166666666665,6.269880952380953,6.527142857142859,6.364285714285715,7.320119047619045,7.853333333333333,6.830476190476189
442:LTCE,COMPUTER ENGINEERING,38026.05172413793,18350119.75862069,49.96551724137931,18.75,19.03448275862069,12.844827586206897,51.93103448275862,19.00862068965517,13.931034482758621,44.56896551724138,20.75,20.24137931034483,15.78448275862069,46.21551724137931,20.53448275862069,13.431034482758621,5.602327586206899,5.759655172413794,6.593706896551728,7.036982758620689,7.489999999999998,7.896379310344826,6.730258620689656
442:LTCE,ELECTRICAL ENGINEERING,45804.02797202797,33609493.84615385,45.87412587412587,17.74125874125874,0.0,11.377622377622378,46.49650349650349,19.783216783216783,14.37062937062937,52.93006993006993,18.923076923076923,0.0,13.06993006993007,48.23076923076923,20.6993006993007,10.713286713286713,7.592307692307689,7.786643356643356,8.315034965034961,7.888881118881125,7.423286713286715,7.765244755244762,7.796223776223769
442:LTCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,30068.18604651163,10182837.186046511,50.74418604651163,22.25581395348837,21.74418604651163,16.13953488372093,47.76744186046512,22.0,14.906976744186046,46.44186046511628,22.0,20.906976744186046,15.674418604651162,43.86046511627907,22.767441860465116,14.627906976744185,6.424418604651163,5.713720930232556,6.473255813953489,6.018837209302325,6.736046511627908,8.086976744186046,6.576279069767441
442:LTCE,ELECTRONICS ENGINEERING,37046.055555555555,32903763.777777776,43.55555555555556,17.22222222222222,19.88888888888889,12.0,45.77777777777778,16.666666666666668,12.0,41.0,17.88888888888889,17.0,10.333333333333334,47.0,16.88888888888889,12.333333333333334,5.843333333333334,5.823333333333334,6.083333333333335,5.9866666666666655,6.069999999999999,6.907777777777778,6.122222222222221
442:LTCE,MECHANICAL,10131.268181818183,33021024.65909091,46.02272727272727,19.75,19.036363636363635,15.286363636363637,49.19090909090909,19.64090909090909,16.922727272727272,49.49090909090909,19.722727272727273,18.990909090909092,16.772727272727273,50.67727272727273,20.5,14.845454545454546,7.098727272727269,6.794409090909085,6.815454545454543,6.835181818181822,7.464181818181814,8.143454545454546,7.192681818181817
443:FAMT,ELECTRICAL ENGINEERING,50910.968253968254,24938253.111111112,46.22222222222222,20.92063492063492,0.0,15.968253968253968,45.93650793650794,21.603174603174605,18.77777777777778,49.285714285714285,19.174603174603174,0.0,14.666666666666666,46.25396825396825,20.952380952380953,16.793650793650794,7.638412698412699,7.708888888888889,8.012380952380951,7.731587301587299,7.896666666666665,8.094444444444447,7.848412698412697
443:FAMT,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,30164.4,10182933.4,52.76,20.0,20.28,15.2,51.88,20.32,17.6,50.44,21.0,19.36,12.64,45.04,20.76,13.6,7.368,7.282,8.1356,7.597199999999998,7.487999999999997,8.122799999999998,7.667199999999998
443:FAMT,ELECTRONICS ENGINEERING,37386.5,31362281.258064516,47.54838709677419,21.548387096774192,20.806451612903224,16.677419354838708,49.193548387096776,21.032258064516128,14.838709677419354,45.16129032258065,20.322580645161292,18.806451612903224,17.548387096774192,49.225806451612904,22.032258064516128,14.32258064516129,6.552580645161289,6.487096774193551,6.895806451612903,6.980645161290323,7.4409677419354825,7.990000000000002,7.05806451612903
443:FAMT,INFORMATION TECHNOLOGY ENGINEERING,38716.692307692305,32233235.307692308,50.97435897435897,18.871794871794872,17.05128205128205,14.282051282051283,44.38461538461539,19.641025641025642,16.05128205128205,41.35897435897436,19.384615384615383,18.794871794871796,14.0,49.87179487179487,21.41025641025641,15.461538461538462,6.476666666666667,6.834102564102566,7.341025641025642,7.196923076923076,7.493589743589744,7.83051282051282,7.196666666666667
443:FAMT,MECHANICAL,10388.978260869566,32882148.413043477,44.23913043478261,19.652173913043477,20.08695652173913,15.804347826086957,49.93478260869565,18.97826086956522,16.0,50.45652173913044,19.195652173913043,18.891304347826086,15.41304347826087,53.0,18.91304347826087,15.934782608695652,7.7780434782608685,7.56173913043478,7.275652173913042,7.7004347826086965,7.713695652173913,8.070434782608697,7.684130434782608
461:SSJCE,COMPUTER ENGINEERING,38469.54807692308,22569438.58653846,48.64423076923077,20.98076923076923,19.903846153846153,14.759615384615385,52.56730769230769,20.60576923076923,15.432692307692308,45.28846153846154,20.91346153846154,20.009615384615383,14.865384615384615,47.03846153846154,20.46153846153846,14.009615384615385,6.018076923076927,6.024326923076923,6.292307692307696,6.748461538461536,7.628461538461537,8.11134615384615,6.804807692307692
461:SSJCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,30251.17391304348,10183019.173913043,44.73913043478261,20.73913043478261,20.26086956521739,14.521739130434783,43.21739130434783,19.391304347826086,12.869565217391305,46.04347826086956,20.0,18.782608695652176,14.434782608695652,42.47826086956522,19.782608695652176,13.869565217391305,5.86086956521739,5.65782608695652,6.566521739130435,6.095652173913044,6.855217391304348,7.628695652173914,6.4452173913043485
461:SSJCE,INFORMATION TECHNOLOGY ENGINEERING,38622.305555555555,31732024.805555556,45.916666666666664,22.0,20.416666666666668,12.972222222222221,43.361111111111114,21.944444444444443,12.444444444444445,42.611111111111114,21.25,21.27777777777778,12.055555555555555,44.52777777777778,21.833333333333332,14.36111111111111,5.842777777777779,6.081111111111113,6.730833333333333,6.571666666666666,7.138055555555555,7.6525,6.670000000000002
461:SSJCE,MECHANICAL,11244.866666666667,30691214.066666666,40.55555555555556,20.666666666666668,19.88888888888889,15.11111111111111,48.17777777777778,21.866666666666667,15.28888888888889,47.8,21.933333333333334,21.8,15.622222222222222,49.55555555555556,21.8,15.377777777777778,6.8486666666666665,6.5024444444444445,6.890000000000001,6.68888888888889,7.409333333333335,8.04711111111111,7.064444444444446
466:VCET,CIVIL,23386.8,25473014.24,49.68,22.16,21.88,18.24,52.64,20.96,18.32,54.56,21.52,21.08,16.0,55.6,20.28,16.56,7.323200000000001,7.642800000000001,7.8688,8.232000000000001,8.550400000000002,8.5836,8.0332
466:VCET,COMPUTER ENGINEERING,37914.04878048781,13688108.975609757,51.829268292682926,20.853658536585368,20.341463414634145,15.365853658536585,53.073170731707314,21.26829268292683,15.487804878048781,46.853658536585364,20.804878048780488,20.4390243902439,15.804878048780488,45.41463414634146,18.609756097560975,13.560975609756097,6.32829268292683,6.7960975609756105,7.953658536585364,7.593658536585367,7.9073170731707325,8.09439024390244,7.446829268292682
466:VCET,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,30316.23076923077,10183084.23076923,54.30769230769231,14.538461538461538,17.923076923076923,9.23076923076923,51.15384615384615,14.692307692307692,11.692307692307692,51.76923076923077,14.307692307692308,17.46153846153846,10.307692307692308,49.38461538461539,14.076923076923077,10.307692307692308,6.606923076923077,6.640769230769232,7.6,7.117692307692308,7.228461538461539,7.57923076923077,7.129230769230769
466:VCET,INFORMATION TECHNOLOGY ENGINEERING,39325.24137931035,33754470.0,49.51724137931034,20.20689655172414,18.896551724137932,11.586206896551724,46.13793103448276,18.724137931034484,10.655172413793103,41.48275862068966,19.275862068965516,19.137931034482758,12.620689655172415,47.96551724137931,19.482758620689655,13.172413793103448,6.239310344827586,6.412068965517242,7.040689655172415,7.067586206896551,7.158275862068967,7.477241379310346,6.900689655172415
466:VCET,INSTRUMENTATION ENGINEERING,58309.913043478264,37830871.04347826,43.58695652173913,19.67391304347826,18.369565217391305,14.130434782608695,47.93478260869565,19.456521739130434,12.521739130434783,50.04347826086956,19.347826086956523,18.0,12.717391304347826,44.630434782608695,19.804347826086957,11.826086956521738,6.192173913043478,6.266739130434783,6.298478260869564,6.242608695652175,6.894782608695652,7.546304347826087,6.574565217391307
466:VCET,MECHANICAL,10639.64393939394,32843749.28030303,48.46212121212121,18.477272727272727,20.015151515151516,12.598484848484848,50.27272727272727,21.053030303030305,15.037878787878787,52.35606060606061,19.954545454545453,20.09090909090909,13.454545454545455,52.52272727272727,20.310606060606062,15.780303030303031,6.913333333333334,6.730984848484851,7.179318181818182,6.990151515151519,7.910833333333328,8.121212121212125,7.308030303030304
522:RIZVI,CIVIL,25688.55294117647,21894176.105882354,46.64705882352941,19.176470588235293,18.094117647058823,16.470588235294116,46.36470588235294,20.788235294117648,16.341176470588234,46.188235294117646,20.08235294117647,18.188235294117646,16.141176470588235,46.71764705882353,19.55294117647059,14.6,6.198941176470588,6.378470588235293,6.723999999999999,6.632588235294119,7.229647058823528,7.684941176470584,6.808470588235293
522:RIZVI,COMPUTER ENGINEERING,38507.40540540541,20569624.054054055,47.486486486486484,19.35135135135135,19.91891891891892,16.08108108108108,50.608108108108105,21.54054054054054,16.986486486486488,44.527027027027025,20.094594594594593,21.094594594594593,15.608108108108109,42.45945945945946,21.175675675675677,16.77027027027027,5.830945945945946,6.15162162162162,7.188918918918921,8.092027027027024,7.584324324324324,8.076216216216217,7.155000000000002
522:RIZVI,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,30399.25806451613,10183167.258064516,49.38709677419355,18.838709677419356,17.806451612903224,14.903225806451612,50.225806451612904,19.548387096774192,16.129032258064516,44.225806451612904,19.258064516129032,19.258064516129032,13.870967741935484,39.61290322580645,18.677419354838708,16.64516129032258,6.018387096774192,5.885483870967743,7.002580645161291,6.955806451612905,6.978709677419352,7.808064516129033,6.775806451612905
522:RIZVI,ELECTRONICS ENGINEERING,41138.375,11182168.875,38.166666666666664,21.583333333333332,20.666666666666668,17.125,46.375,21.75,18.125,43.791666666666664,21.75,21.166666666666668,15.791666666666666,44.604166666666664,21.375,16.041666666666668,6.037499999999999,5.727083333333334,6.375833333333336,6.784583333333334,7.245833333333336,7.714583333333334,6.647916666666666
522:RIZVI,MECHANICAL,11562.827586206897,30361851.068965517,46.55172413793103,21.344827586206897,21.275862068965516,14.10344827586207,50.37931034482759,22.03448275862069,17.82758620689655,49.827586206896555,21.724137931034484,20.620689655172413,16.517241379310345,50.827586206896555,23.17241379310345,17.862068965517242,7.9448275862068956,7.648620689655176,7.831724137931036,7.7524137931034485,7.974482758620688,8.337931034482757,7.916206896551727
523:RMCET,AUTOMOBILE ENGINEERING,1606.0625,39280115.0625,48.6875,18.25,16.25,13.9375,43.4375,19.125,14.0625,47.5625,18.8125,18.625,12.5,47.375,19.9375,12.6875,6.466249999999999,5.8862499999999995,6.60875,6.094375,7.255,7.672499999999999,6.66625
523:RMCET,COMPUTER ENGINEERING,39102.15909090909,27964812.522727273,46.97727272727273,17.90909090909091,18.90909090909091,12.931818181818182,50.06818181818182,19.40909090909091,15.022727272727273,41.25,22.34090909090909,19.795454545454547,14.272727272727273,41.47727272727273,20.977272727272727,14.613636363636363,6.179772727272728,6.644545454545454,7.093409090909088,7.277045454545455,7.364545454545453,7.628636363636363,7.031363636363636
523:RMCET,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,30466.0,10183234.0,46.77272727272727,15.772727272727273,17.636363636363637,11.090909090909092,45.18181818181818,21.227272727272727,10.909090909090908,44.13636363636363,20.318181818181817,17.772727272727273,10.181818181818182,40.54545454545455,18.40909090909091,9.909090909090908,6.370454545454546,5.975454545454545,7.05,6.191363636363636,6.823636363636364,7.26090909090909,6.612727272727273
523:RMCET,MECHANICAL,10054.285714285714,35128936.0,42.07142857142857,20.678571428571427,20.857142857142858,13.035714285714286,45.42857142857143,20.357142857142858,14.785714285714286,50.57142857142857,20.035714285714285,19.178571428571427,13.964285714285714,49.142857142857146,20.178571428571427,15.785714285714286,7.316428571428573,7.220714285714285,6.983214285714285,7.350357142857143,7.17892857142857,7.895714285714284,7.3257142857142865
