college_code,department,seat_no,c1_th,c1_tw,c1_or,c1_in,c2_th,c2_tw,c2_in,c3_th,c3_tw,c3_or,c3_in,c4_th,c4_tw,c4_in,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8,cgpi
461:SSJCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10183018.903225806,47.70967741935484,20.903225806451612,20.35483870967742,14.451612903225806,43.064516129032256,19.29032258064516,12.806451612903226,43.806451612903224,20.870967741935484,19.387096774193548,14.548387096774194,39.354838709677416,20.032258064516128,12.96774193548387,6.075161290322581,6.418709677419354,6.18225806451613,6.343870967741935,6.953870967741937,6.324838709677419,6.99258064516129,7.5906451612903245,6.611290322580645
461:SSJCE,INFORMATION TECHNOLOGY ENGINEERING,28724402.21153846,53.61538461538461,22.615384615384617,21.28846153846154,15.442307692307692,47.75,22.576923076923077,14.057692307692308,46.07692307692308,21.75,21.923076923076923,14.211538461538462,46.46153846153846,22.403846153846153,15.51923076923077,6.422307692307693,6.822115384615386,6.774615384615387,7.216538461538459,7.579999999999997,7.584038461538461,7.71673076923077,8.130384615384616,7.281923076923075
461:SSJCE,MECHANICAL,33512580.91011236,44.157303370786515,20.853932584269664,20.84269662921348,15.786516853932584,47.47191011235955,22.49438202247191,15.707865168539326,49.561797752808985,22.584269662921347,22.179775280898877,16.84269662921348,52.57303370786517,21.685393258426966,17.0561797752809,6.74752808988764,7.1593258426966315,7.398651685393259,6.93438202247191,7.119775280898875,6.908314606741571,7.888764044943819,8.256629213483144,7.302247191011238
466:VCET,CIVIL,26042621.939393938,44.5959595959596,21.11111111111111,20.454545454545453,15.696969696969697,48.92929292929293,19.848484848484848,16.949494949494948,50.74747474747475,20.646464646464647,20.1010101010101,14.83838383838384,56.42424242424242,19.383838383838384,15.666666666666666,6.712727272727274,6.88717171717172,6.644949494949499,6.97858585858586,7.307070707070708,7.340808080808082,7.8054545454545465,8.065252525252525,7.218686868686866
466:VCET,COMPUTER ENGINEERING,20580857.043956045,53.527472527472526,20.956043956043956,20.774725274725274,16.412087912087912,53.72527472527472,21.126373626373628,15.703296703296703,49.637362637362635,21.13186813186813,20.82967032967033,16.395604395604394,50.76373626373626,20.307692307692307,14.615384615384615,7.184890109890113,7.401263736263739,7.2860989010989,7.211373626373625,8.163296703296705,7.8068131868131925,8.206593406593408,8.463736263736257,7.716153846153847
466:VCET,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10183097.50819672,54.32786885245902,14.40983606557377,17.81967213114754,9.885245901639344,51.26229508196721,15.049180327868852,13.163934426229508,49.80327868852459,14.180327868852459,16.885245901639344,10.360655737704919,43.9344262295082,14.40983606557377,10.229508196721312,6.870819672131145,7.041475409836066,6.911967213114754,7.268852459016394,7.685573770491803,7.372950819672129,7.157868852459016,7.365573770491803,7.210491803278689
466:VCET,INFORMATION TECHNOLOGY ENGINEERING,32352704.5,51.20634920634921,19.952380952380953,19.055555555555557,12.246031746031745,48.51587301587302,18.952380952380953,12.055555555555555,43.73015873015873,20.08730158730159,19.785714285714285,14.706349206349206,52.26984126984127,18.76984126984127,13.214285714285714,6.660714285714288,6.795158730158729,7.025317460317462,6.965238095238098,7.485476190476189,7.4450793650793665,7.567619047619053,7.774841269841268,7.21547619047619
466:VCET,MECHANICAL,33222349.817391306,47.95652173913044,18.139130434782608,19.782608695652176,11.530434782608696,48.6695652173913,20.660869565217393,14.052173913043479,49.52173913043478,17.83478260869565,18.0,12.460869565217392,50.71304347826087,18.443478260869565,14.660869565217391,7.471304347826086,7.593565217391305,7.51582608695652,7.012347826086956,7.324695652173916,7.228521739130434,7.7606956521739106,7.829565217391304,7.467565217391305
522:RIZVI,CIVIL,25379733.006993007,47.96503496503497,19.18881118881119,18.53846153846154,16.293706293706293,47.08391608391609,20.804195804195803,16.93006993006993,49.66433566433567,19.958041958041957,18.37062937062937,16.727272727272727,49.57342657342657,19.3006993006993,15.461538461538462,6.965804195804195,7.18482517482517,6.852377622377623,6.772377622377624,6.9032167832167834,6.890419580419579,7.264825174825178,7.915104895104895,7.093986013986014
522:RIZVI,COMPUTER ENGINEERING,17629973.177419353,50.96774193548387,21.81451612903226,21.822580645161292,17.620967741935484,52.82258064516129,22.193548387096776,17.887096774193548,47.87096774193548,22.467741935483872,22.56451612903226,17.661290322580644,48.03225806451613,22.427419354838708,17.870967741935484,6.840564516129029,7.165806451612906,6.843225806451615,7.159516129032262,8.057258064516125,8.646209677419353,8.29129032258064,8.524999999999999,7.691854838709677
522:RIZVI,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10183166.666666666,49.333333333333336,19.51851851851852,17.59259259259259,14.148148148148149,48.148148148148145,19.51851851851852,16.37037037037037,48.407407407407405,20.0,20.0,14.703703703703704,42.370370370370374,17.25925925925926,15.851851851851851,6.489259259259258,6.865185185185185,6.417037037037035,6.291851851851853,7.0270370370370365,7.207777777777778,7.238148148148148,7.913333333333332,6.931851851851853
522:RIZVI,ELECTRONICS ENGINEERING,31405821.44827586,45.10344827586207,21.93103448275862,21.017241379310345,17.586206896551722,47.5,22.017241379310345,17.396551724137932,44.827586206896555,21.53448275862069,20.413793103448278,16.310344827586206,48.741379310344826,21.396551724137932,15.862068965517242,6.399827586206898,6.677758620689655,6.830172413793105,6.9755172413793085,7.5570689655172405,7.506379310344829,7.6112068965517246,7.942758620689654,7.188103448275863
522:RIZVI,MECHANICAL,33341474.09,45.12,20.44,20.57,13.31,45.41,21.16,16.09,45.51,21.25,19.88,15.6,48.41,23.29,17.02,7.047299999999998,7.304500000000002,7.6562,7.135699999999998,7.3222000000000005,7.257500000000001,7.502499999999999,7.983600000000004,7.402199999999999
523:RMCET,AUTOMOBILE ENGINEERING,39280108.81818182,48.27272727272727,20.0,17.954545454545453,14.863636363636363,50.59090909090909,20.09090909090909,15.727272727272727,50.27272727272727,19.545454545454547,19.59090909090909,13.727272727272727,50.13636363636363,20.045454545454547,14.863636363636363,6.513636363636363,6.782272727272727,6.806818181818181,6.576363636363637,6.81,6.339090909090908,7.585454545454545,8.105454545454544,6.941818181818181
523:RMCET,COMPUTER ENGINEERING,25264596.0,44.57627118644068,18.915254237288135,19.25423728813559,13.0,49.779661016949156,18.8135593220339,15.033898305084746,40.30508474576271,21.593220338983052,20.06779661016949,14.779661016949152,44.49152542372882,19.440677966101696,14.830508474576272,6.202881355932204,6.573559322033896,6.102033898305088,6.42186440677966,6.693050847457626,7.068135593220337,7.389830508474575,7.47457627118644,6.741186440677965
523:RMCET,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10183227.5,46.6,15.8,17.3,11.3,43.55,20.35,10.05,41.9,20.4,18.6,10.05,38.95,18.4,10.2,6.272,6.500500000000001,6.677000000000001,6.448,6.8790000000000004,6.3885000000000005,6.890000000000001,7.074,6.6425
523:RMCET,INFORMATION TECHNOLOGY ENGINEERING,51281675.64285714,43.57142857142857,17.214285714285715,18.428571428571427,12.928571428571429,49.0,20.357142857142858,13.0,45.642857142857146,20.785714285714285,20.428571428571427,17.0,48.142857142857146,22.071428571428573,13.357142857142858,5.877142857142857,6.019285714285714,5.6657142857142855,5.818571428571429,6.925714285714285,7.122857142857143,7.204285714285713,7.6,6.530714285714287
523:RMCET,MECHANICAL,36525318.309523806,40.67857142857143,19.952380952380953,20.916666666666668,12.0,45.76190476190476,19.404761904761905,13.607142857142858,44.95238095238095,19.511904761904763,18.25,13.452380952380953,44.48809523809524,20.05952380952381,14.119047619047619,6.827142857142856,7.089404761904763,7.364166666666664,6.890595238095236,6.550000000000003,7.100833333333331,6.9921428571428565,7.602857142857142,7.052619047619047
524:MCTCE,COMPUTER ENGINEERING,18846587.959183674,51.363945578231295,19.22108843537415,19.479591836734695,15.537414965986395,53.62925170068027,19.58503401360544,16.255102040816325,46.006802721088434,19.707482993197278,20.25170068027211,12.585034013605442,47.61224489795919,19.921768707482993,14.986394557823129,6.819591836734689,7.113775510204083,6.6684013605442205,6.899761904761899,7.154455782312923,7.509353741496598,7.800408163265307,8.047891156462578,7.252414965986391
524:MCTCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10183336.074766355,50.532710280373834,17.560747663551403,18.476635514018692,11.77570093457944,50.728971962616825,18.30841121495327,12.149532710280374,49.308411214953274,21.38317757009346,18.962616822429908,14.317757009345794,43.16822429906542,19.766355140186917,15.261682242990654,6.546915887850468,6.757383177570096,6.727476635514018,6.579813084112149,7.14710280373832,7.181962616822431,6.973644859813086,7.7617757009345825,6.9602803738317744
524:MCTCE,INFORMATION TECHNOLOGY ENGINEERING,30835407.29357798,50.87155963302752,21.256880733944953,20.788990825688074,16.394495412844037,48.69724770642202,20.61467889908257,15.81651376146789,53.678899082568805,21.522935779816514,20.53211009174312,17.908256880733944,48.39449541284404,20.28440366972477,15.55045871559633,6.390733944954129,6.828440366972478,6.603761467889908,7.239449541284403,7.6782568807339455,7.289541284403671,7.74073394495413,8.331284403669724,7.263211009174309
524:MCTCE,MECHANICAL,33531107.850515462,47.324742268041234,19.824742268041238,20.04123711340206,14.030927835051546,48.56701030927835,19.670103092783506,15.536082474226804,47.31958762886598,19.45876288659794,20.24742268041237,14.742268041237113,49.02061855670103,19.932989690721648,14.118556701030927,7.317113402061859,7.50201030927835,7.136185567010312,7.181907216494847,7.044381443298964,7.2671134020618515,7.475412371134024,8.001443298969074,7.366237113402058
531:SFIT,COMPUTER ENGINEERING,19396331.0630137,52.85205479452055,20.975342465753425,20.54794520547945,17.084931506849315,53.16438356164384,21.435616438356163,16.312328767123287,47.00821917808219,21.03287671232877,20.82191780821918,16.843835616438355,49.04109589041096,21.273972602739725,15.265753424657534,7.38534246575342,7.532191780821919,7.096904109589045,7.2632876712328756,7.366164383561657,8.212054794520553,8.289424657534244,8.427178082191782,7.697534246575343
531:SFIT,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10183485.76344086,50.25806451612903,20.236559139784948,19.763440860215052,15.53763440860215,48.17204301075269,22.301075268817204,16.010752688172044,48.81720430107527,20.892473118279568,18.182795698924732,13.24731182795699,43.225806451612904,19.9247311827957,13.387096774193548,6.9689247311827955,6.968279569892472,7.068172043010753,7.282473118279572,7.60129032258064,7.1863440860215055,7.35430107526882,7.970860215053767,7.301075268817203
531:SFIT,INFORMATION TECHNOLOGY ENGINEERING,31887446.115079366,51.432539682539684,21.61111111111111,21.1984126984127,17.80952380952381,49.392857142857146,20.853174603174605,16.817460317460316,46.07936507936508,20.86111111111111,20.067460317460316,15.19047619047619,49.40873015873016,21.317460317460316,16.126984126984127,6.876428571428573,7.097579365079365,6.924126984126985,7.113095238095232,7.439603174603176,7.503809523809523,7.830753968253967,8.171190476190478,7.369960317460311
532:ACE,COMPUTER ENGINEERING,20269603.364741642,51.93009118541033,21.285714285714285,20.52887537993921,15.98176291793313,52.744680851063826,21.887537993920972,17.990881458966566,46.276595744680854,21.127659574468087,21.29787234042553,15.896656534954408,47.598784194528875,22.167173252279635,16.00607902735562,6.807294832826748,7.172887537993922,7.060425531914901,6.8109726443769025,7.297264437689973,7.9731003039513695,8.174711246200603,8.397234042553192,7.462036474164146
532:ACE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10183636.81372549,51.46078431372549,20.637254901960784,20.84313725490196,14.196078431372548,50.80392156862745,19.607843137254903,12.490196078431373,49.90196078431372,20.65686274509804,20.401960784313726,12.598039215686274,44.53921568627451,19.53921568627451,11.941176470588236,6.834313725490194,7.018431372549019,6.589509803921571,6.530294117647058,6.999509803921573,7.060392156862742,7.2306862745098055,7.930098039215684,7.02480392156863
532:ACE,ELECTRONICS ENGINEERING,32508984.626262628,45.37373737373738,18.767676767676768,18.424242424242426,14.636363636363637,50.13131313131313,19.2020202020202,11.313131313131313,46.24242424242424,20.181818181818183,19.77777777777778,14.646464646464647,46.101010101010104,19.818181818181817,14.969696969696969,6.892626262626263,7.068686868686868,6.766161616161621,6.332222222222221,6.936464646464648,6.358383838383842,7.2047474747474745,7.491717171717169,6.882323232323231
532:ACE,INFORMATION TECHNOLOGY ENGINEERING,31562456.030434784,50.447826086956525,19.669565217391305,19.621739130434783,11.365217391304348,46.34347826086957,20.017391304347825,14.343478260869565,42.46521739130435,19.695652173913043,19.930434782608696,13.28695652173913,46.57826086956522,19.856521739130436,13.534782608695652,6.625304347826089,6.906217391304343,6.6313043478260845,6.631521739130434,6.80091304347826,7.206521739130433,7.101304347826085,7.5600000000000005,6.933782608695654
533:SSPM,COMPUTER ENGINEERING,15650477.576388888,48.951388888888886,20.881944444444443,20.694444444444443,12.729166666666666,52.763888888888886,21.72222222222222,14.958333333333334,46.15972222222222,21.020833333333332,20.604166666666668,17.21527777777778,46.84722222222222,21.208333333333332,15.479166666666666,6.574513888888892,6.851805555555553,6.80201388888889,6.805069444444445,7.626319444444446,7.923402777777777,8.148888888888893,8.189930555555556,7.366041666666665
533:SSPM,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10183737.739130436,53.71739130434783,21.782608695652176,20.934782608695652,13.695652173913043,51.73913043478261,21.282608695652176,15.0,49.19565217391305,22.043478260869566,18.97826086956522,15.978260869565217,49.608695652173914,23.130434782608695,18.41304347826087,6.627391304347825,6.855000000000001,6.868695652173914,6.851304347826085,7.377826086956523,6.70217391304348,7.783478260869569,8.387391304347826,7.182391304347826
533:SSPM,MECHANICAL,35509995.98701299,44.4025974025974,19.025974025974026,16.25974025974026,13.415584415584416,48.72727272727273,19.675324675324674,13.766233766233766,48.0,18.883116883116884,19.61038961038961,13.376623376623376,50.688311688311686,19.68831168831169,14.233766233766234,6.853896103896104,6.986883116883117,7.009999999999997,7.083116883116884,6.788831168831168,6.934025974025972,7.24194805194805,7.68987012987013,7.074155844155845
534:VIT,COMPUTER ENGINEERING,20025338.013927575,50.55710306406685,19.32590529247911,20.824512534818943,16.735376044568245,53.52924791086351,20.662952646239553,17.632311977715876,47.22284122562674,18.894150417827298,20.181058495821727,16.50974930362117,46.440111420612816,19.735376044568245,16.32033426183844,7.316323119777161,7.368272980501391,7.633621169916438,7.71930362116992,7.630417827298062,7.677938718662964,8.163565459610023,8.25281337047354,7.720947075208912
534:VIT,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10183891.333333334,49.69444444444444,21.064814814814813,18.97222222222222,16.833333333333332,47.5,18.796296296296298,14.333333333333334,50.629629629629626,17.62962962962963,19.185185185185187,17.25925925925926,43.00925925925926,19.10185185185185,14.694444444444445,7.3607407407407415,7.277870370370369,8.02685185185185,8.054444444444444,7.670185185185179,7.7196296296296305,7.365925925925925,7.9860185185185175,7.683611111111109
534:VIT,ELECTRONICS ENGINEERING,32263424.60829493,47.26267281105991,20.308755760368662,17.253456221198157,16.368663594470046,49.285714285714285,18.589861751152075,15.152073732718893,44.62672811059908,20.589861751152075,20.07373271889401,16.036866359447004,51.88018433179724,18.907834101382488,14.11520737327189,6.965391705069128,7.0739170506912465,7.1894930875576,7.101428571428576,7.265345622119813,7.504055299539169,7.306497695852531,7.8330875576036885,7.280599078341012
534:VIT,INFORMATION TECHNOLOGY ENGINEERING,32357500.10045662,50.10502283105023,19.114155251141554,18.123287671232877,16.45205479452055,46.945205479452056,18.15525114155251,15.949771689497718,45.37442922374429,19.319634703196346,19.963470319634702,17.15068493150685,46.44748858447488,18.80821917808219,16.15068493150685,6.879132420091321,6.918675799086758,7.037579908675801,7.393652968036528,7.636438356164381,7.305342465753421,7.614748858447494,7.9337442922374395,7.340365296803655
537:TCET,CIVIL,26998455.994444445,47.233333333333334,20.994444444444444,20.6,13.6,47.71666666666667,20.461111111111112,16.92222222222222,51.41111111111111,20.11111111111111,20.866666666666667,15.36111111111111,53.544444444444444,19.666666666666668,16.433333333333334,6.853055555555556,6.970777777777778,6.565555555555558,6.476944444444445,6.923555555555561,6.911333333333331,7.4605,8.086833333333338,7.031055555555554
537:TCET,COMPUTER ENGINEERING,19071251.501333334,53.05866666666667,19.624,20.109333333333332,16.290666666666667,53.434666666666665,19.808,17.264,47.936,20.229333333333333,21.045333333333332,16.672,49.23733333333333,19.741333333333333,17.232,7.15,7.3667466666666614,7.12418666666666,7.3975733333333284,7.728533333333345,8.116053333333342,8.07072,8.355386666666668,7.664400000000006
537:TCET,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10184070.314814815,52.31481481481482,20.62037037037037,19.833333333333332,16.76851851851852,51.98148148148148,20.87037037037037,14.342592592592593,52.22222222222222,18.49074074074074,18.10185185185185,14.86111111111111,45.26851851851852,19.73148148148148,16.083333333333332,6.950277777777779,7.177407407407404,7.2772222222222185,7.566481481481481,7.785370370370371,7.8490740740740765,7.504537037037036,8.136759259259257,7.531111111111112
537:TCET,ELECTRONICS ENGINEERING,31131007.81632653,45.16326530612245,18.23469387755102,17.53061224489796,12.744897959183673,51.41836734693877,18.918367346938776,13.33673469387755,46.91836734693877,19.79591836734694,19.806122448979593,14.051020408163266,47.07142857142857,18.581632653061224,12.357142857142858,6.622244897959183,6.876836734693882,6.70908163265306,6.387959183673469,6.8332653061224455,6.793163265306122,6.9571428571428555,7.353775510204079,6.817244897959185
537:TCET,INFORMATION TECHNOLOGY ENGINEERING,31576429.436,53.252,19.204,19.696,15.596,49.352,19.728,16.244,47.104,19.624,20.26,16.88,56.528,20.484,15.876,6.837839999999999,7.149159999999994,7.203959999999998,7.806079999999999,8.057279999999999,8.318160000000002,7.811520000000005,8.257240000000003,7.6809600000000025
537:TCET,MECHANICAL,34335733.72246696,46.07929515418502,18.09251101321586,18.440528634361232,14.603524229074889,48.04405286343612,19.030837004405285,15.039647577092511,48.77533039647577,18.11894273127753,19.066079295154186,13.20704845814978,50.8942731277533,18.198237885462554,15.387665198237885,7.304713656387672,7.4826431718061635,7.590000000000008,7.397797356828196,7.278458149779732,7.284669603524226,7.489955947136566,7.832775330396476,7.458149779735683
55:CRCE,COMPUTER ENGINEERING,20155436.6,52.57837837837838,20.65945945945946,20.437837837837836,14.675675675675675,52.95135135135135,20.724324324324325,15.167567567567568,46.09189189189189,20.497297297297298,20.562162162162164,14.832432432432432,49.08108108108108,21.92972972972973,15.637837837837838,7.75756756756757,7.794216216216215,7.9908108108108085,7.847081081081077,7.752864864864864,7.893837837837842,8.214918918918926,8.24745945945946,7.938324324324323
55:CRCE,ELECTRONICS ENGINEERING,32234396.846153848,46.142857142857146,20.934065934065934,17.67032967032967,13.241758241758241,51.48351648351648,20.87912087912088,13.857142857142858,45.51648351648352,21.043956043956044,18.34065934065934,14.923076923076923,46.494505494505496,19.47252747252747,12.296703296703297,6.557252747252748,6.698901098901099,6.70978021978022,6.521208791208791,6.932087912087911,7.2467032967032985,7.074615384615385,7.519230769230768,6.90813186813187
55:CRCE,INFORMATION TECHNOLOGY ENGINEERING,31415375.98387097,52.266129032258064,20.81451612903226,19.548387096774192,14.153225806451612,48.653225806451616,19.919354838709676,14.241935483870968,48.395161290322584,20.85483870967742,21.677419354838708,17.370967741935484,55.50806451612903,21.233870967741936,17.25,6.82862903225807,7.003387096774192,6.885564516129033,7.1545967741935454,7.674758064516128,7.531290322580644,7.72024193548387,8.320241935483867,7.390080645161289
561:PIITE,AUTOMOBILE ENGINEERING,39280190.75,50.5,21.45,21.5,12.4,50.8,20.4,14.1,48.8,21.05,21.4,13.1,45.2,20.55,13.85,6.242999999999999,6.543500000000002,6.7295,6.145499999999999,6.417999999999999,6.112,7.179999999999998,8.08,6.6819999999999995
561:PIITE,COMPUTER ENGINEERING,19547774.427152317,52.30132450331126,22.417218543046356,22.049668874172184,16.927152317880793,53.70198675496689,21.350993377483444,15.003311258278146,47.473509933774835,22.0,21.814569536423843,16.86092715231788,47.25496688741722,20.814569536423843,15.437086092715232,6.781026490066223,6.98261589403974,6.692384105960269,6.868774834437088,7.347649006622519,7.734834437086091,8.084900662251659,8.39847682119205,7.361953642384099
561:PIITE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10184219.8,51.45,20.633333333333333,20.216666666666665,16.75,50.71666666666667,21.333333333333332,18.616666666666667,49.96666666666667,21.583333333333332,21.65,16.116666666666667,38.25,20.633333333333333,18.716666666666665,6.570666666666669,6.830166666666666,6.752333333333332,7.018833333333332,7.119333333333336,7.168666666666668,7.634333333333333,8.2545,7.169166666666667
561:PIITE,ELECTRONICS ENGINEERING,31530064.836734693,44.316326530612244,21.408163265306122,20.224489795918366,15.724489795918368,51.02040816326531,21.316326530612244,15.724489795918368,45.48979591836735,21.122448979591837,20.755102040816325,13.316326530612244,48.09183673469388,19.714285714285715,14.775510204081632,6.413163265306121,6.573673469387756,6.451224489795915,6.334897959183673,6.969795918367346,7.114183673469388,7.252551020408168,7.808367346938776,6.865306122448981
561:PIITE,INFORMATION TECHNOLOGY ENGINEERING,27734205.147727273,51.5625,21.926136363636363,20.931818181818183,16.704545454545453,47.80681818181818,21.357954545454547,16.585227272727273,46.55681818181818,20.6875,20.77840909090909,15.568181818181818,45.93181818181818,23.392045454545453,19.113636363636363,6.424829545454548,6.696306818181816,6.405000000000001,6.9194318181818195,7.237443181818182,7.026988636363639,7.853238636363639,8.220795454545454,7.0982386363636385
561:PIITE,MECHANICAL,32380555.93081761,45.79874213836478,19.89308176100629,18.68553459119497,14.28930817610063,47.62264150943396,20.364779874213838,15.182389937106919,48.84276729559748,18.238993710691823,18.61006289308176,13.377358490566039,46.77987421383648,19.943396226415093,14.327044025157234,7.489056603773585,7.5440251572327,7.444528301886796,7.366981132075475,7.033081761006292,6.805723270440251,7.383270440251574,7.873207547169815,7.368301886792453
688:DBIT,COMPUTER ENGINEERING,18874099.073863637,52.42613636363637,17.96590909090909,19.948863636363637,14.642045454545455,51.71022727272727,19.204545454545453,16.505681818181817,47.26136363636363,20.255681818181817,20.323863636363637,15.193181818181818,47.94318181818182,18.375,14.397727272727273,6.880681818181819,7.239488636363632,7.323011363636366,7.801931818181817,7.682897727272728,7.922159090909091,7.974545454545457,8.147215909090901,7.622272727272729
688:DBIT,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10184320.73076923,52.75,21.076923076923077,20.46153846153846,16.0,50.75,20.346153846153847,15.288461538461538,50.25,20.75,21.634615384615383,15.557692307692308,43.0,19.403846153846153,15.711538461538462,6.703846153846154,6.882307692307691,6.767307692307691,7.216730769230769,7.127884615384618,7.26230769230769,7.432884615384615,8.140192307692308,7.193076923076922
688:DBIT,INFORMATION TECHNOLOGY ENGINEERING,28067543.75,49.90625,18.572916666666668,20.104166666666668,14.489583333333334,47.270833333333336,16.03125,11.989583333333334,45.927083333333336,19.1875,19.541666666666668,12.9375,51.583333333333336,19.729166666666668,15.364583333333334,6.423645833333332,6.782604166666665,6.633645833333333,6.891145833333332,7.07854166666667,6.8104166666666694,7.069791666666668,7.552708333333332,6.905937499999998
688:DBIT,MECHANICAL,34209996.69268293,43.6,17.307317073170733,16.990243902439026,12.341463414634147,46.88292682926829,14.878048780487806,15.239024390243902,47.604878048780485,18.853658536585368,19.985365853658536,14.06829268292683,47.30731707317073,18.702439024390245,14.614634146341464,7.101268292682928,7.291902439024389,7.058341463414635,6.615219512195122,6.822390243902442,6.837707317073176,7.303268292682925,7.510634146341461,7.067951219512197
689:KCCE,COMPUTER ENGINEERING,19395944.673076924,49.27564102564103,21.512820512820515,21.53846153846154,16.615384615384617,52.32051282051282,21.01923076923077,15.685897435897436,44.25,21.41025641025641,21.44871794871795,15.41025641025641,46.88461538461539,20.756410256410255,13.897435897435898,6.286602564102566,6.567948717948719,6.468589743589744,6.728846153846157,7.1631410256410275,7.358717948717949,7.7971794871794895,8.17474358974359,7.068910256410254
689:KCCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10184408.5,49.392857142857146,21.607142857142858,20.964285714285715,13.785714285714286,46.285714285714285,20.535714285714285,16.5,47.25,21.642857142857142,20.928571428571427,15.392857142857142,40.642857142857146,21.357142857142858,14.5,6.332857142857143,6.52392857142857,6.701071428571427,6.964285714285715,7.435714285714285,6.57,7.0821428571428555,7.807857142857143,6.927142857142857
689:KCCE,ELECTRONICS ENGINEERING,34642096.52,43.56,21.16,19.56,14.84,47.2,21.56,12.88,43.92,22.24,21.72,15.32,45.68,21.88,15.2,6.159199999999999,6.416799999999999,7.317200000000001,6.9395999999999995,7.316,7.794799999999999,7.1328,7.648000000000001,7.0904
689:KCCE,INFORMATION TECHNOLOGY ENGINEERING,32064496.830508474,45.91525423728814,21.593220338983052,19.93220338983051,15.203389830508474,45.67796610169491,21.491525423728813,13.694915254237289,43.355932203389834,20.966101694915253,20.10169491525424,11.796610169491526,43.355932203389834,21.220338983050848,12.559322033898304,6.285593220338986,6.517288135593218,6.8783050847457625,7.147457627118644,6.997457627118646,7.181016949152543,7.31728813559322,7.641694915254235,6.995932203389832
690:SIES,COMPUTER ENGINEERING,20218714.05639098,50.36466165413534,19.883458646616543,20.210526315789473,14.387218045112782,52.25187969924812,20.398496240601503,16.06766917293233,46.19548872180451,21.165413533834588,20.710526315789473,13.5,46.08646616541353,19.913533834586467,16.69172932330827,7.2809022556391,7.566691729323306,7.066729323308274,7.37631578947368,7.61958646616542,7.998383458646615,8.056842105263161,8.150789473684211,7.640075187969925
690:SIES,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10184534.07936508,45.74603174603175,19.603174603174605,19.253968253968253,12.142857142857142,48.79365079365079,21.333333333333332,14.079365079365079,44.04761904761905,21.285714285714285,20.238095238095237,14.222222222222221,43.682539682539684,19.61904761904762,15.571428571428571,6.704285714285715,6.971904761904759,6.933650793650792,6.627301587301585,7.153968253968252,6.947936507936507,7.0955555555555545,7.76111111111111,7.024920634920636
690:SIES,INFORMATION TECHNOLOGY ENGINEERING,32350575.315789472,50.98947368421052,20.926315789473684,20.526315789473685,15.094736842105263,48.10526315789474,20.6,14.547368421052632,43.747368421052634,20.389473684210525,20.45263157894737,15.126315789473685,47.37894736842105,21.094736842105263,15.23157894736842,6.620000000000001,6.8585263157894705,6.827684210526318,7.591263157894735,7.383684210526315,7.048631578947369,7.674315789473686,7.9546315789473665,7.245578947368425
690:SIES,MECHANICAL,33560288.734513275,44.73451327433628,19.504424778761063,18.964601769911503,17.805309734513273,46.92035398230089,19.61946902654867,15.814159292035399,47.230088495575224,19.63716814159292,21.088495575221238,14.15929203539823,50.35398230088496,21.398230088495577,15.247787610619469,7.266460176991152,7.442300884955752,7.204247787610621,6.96371681415929,6.946548672566368,7.365044247787608,7.73017699115044,8.043893805309736,7.371415929203539
691:KJSIET,COMPUTER ENGINEERING,20445907.56353591,51.75690607734806,21.76795580110497,19.502762430939228,15.585635359116022,52.93370165745856,22.834254143646408,15.508287292817679,45.40331491712707,20.74585635359116,20.70718232044199,16.972375690607734,47.425414364640886,21.408839779005525,16.027624309392266,6.915911602209946,7.098839779005524,6.922154696132597,7.184364640883978,7.642707182320442,7.875801104972378,7.984530386740335,8.25171270718232,7.484972375690605
691:KJSIET,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10184686.968421053,49.37894736842105,19.736842105263158,17.957894736842107,12.557894736842105,49.03157894736842,19.978947368421053,13.68421052631579,48.96842105263158,20.568421052631578,19.45263157894737,11.557894736842105,44.536842105263155,19.905263157894737,13.91578947368421,6.466315789473683,6.639894736842104,6.520000000000001,6.628105263157892,7.214210526315787,7.308105263157893,7.159684210526315,7.742842105263156,6.960315789473681
691:KJSIET,ELECTRONICS ENGINEERING,27423860.646153845,43.41538461538462,18.046153846153846,20.276923076923076,12.63076923076923,50.2,19.984615384615385,13.415384615384616,45.56923076923077,20.369230769230768,20.123076923076923,11.107692307692307,47.4,21.8,13.6,6.710461538461537,6.817846153846156,6.579384615384613,6.470461538461536,6.993846153846154,7.243692307692307,7.089692307692308,7.497538461538463,6.926153846153844
